學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
112,公立,一般大學,0009,國立中山大學,日間,博士班,147,0,135,33,93.33,本校為鼓勵研究生跨域學習，創全國先例，只要主修與加修系所簽訂共同指導論文合作協議，研究生就可用一本論文，通過兩個系所合辦的學位論文考試，取得雙碩士或雙博士學位。為鼓勵優秀研究學者就讀本校博士班，提供各項獎助學金，如菁英博士生入學獎助學金等。  「在國際化浪潮下，中山已將博士班學生赴國外交流學習列為畢業條件！」期許研究生除養成專業能力外，也須培養職場英語、跨文化國際理解與溝通及終身學習能力。而出國交流學習，將可以提升研究生國際視野並與國際接軌。本校是全國唯一1所「學生出國交換，人人補貼」的大學，只要學生願意到國外院校研讀或企業實習，學校將透過「學海計畫」，補助每名學生每月1萬獎學金，每人最長可補助1年，經濟弱勢學子則可申請「乘風萬里·轉動人生」學習獎勵金，學校將全額補助出國費用，最高上看百萬，「學校希望盡最大能力，讓學生能無後顧之憂專注學習，致力將學生們推向國際」。
112,公立,一般大學,0012,國立臺灣海洋大學,日間,學士班(含四技),1360,0,1341,88,98.69,海洋大學有22個學士班，包含商船、航管、運輸、輪機、食科、養殖、生科、環漁、海洋環境、機械、造船、河工、電機、資工、通訊、光電與材料、文創、觀光、海洋法政及馬祖校區三系（海洋經營管理系、海洋生物科技系及海洋工程科技系）。本校重視學生實作與校外實習，培養創新創業與就業能力，並推動跨領域次專長制度及微學分，俾適應未來複雜就業職場需要。鼓勵學生短期出國進修，大力補助學生社團活動。除服務學習助學金外，每年超過1200萬元各項獎學金。
112,公立,一般大學,0012,國立臺灣海洋大學,進修,學士班(含四技),139,0,93,0,66.91,海洋大學有4個進修學士班，包含航管、食科、商船、輪機，其中航管系包含航管組、資管組及物流組3組。訓練同學成為理論與實務兼具之產業專業人才，培育航海基礎與應用能力之專業人才、輪機高階人才及船務與港務專業經理人、食品產業專業人才、航運業、港埠與航政方面之經營與管理專業人才，一般資訊管理專長之人才。為培訓兼具航運與資訊專業背景的人才及使教學資源有效利用與整合，因應環境變遷的需求，朝向跨領域整合。本校重視學生實作與校外實習，培養創新創業與就業能力，俾適應未來複雜就業職場需要。
112,公立,一般大學,0012,國立臺灣海洋大學,日間,碩士班,778,0,697,51,90.23,海洋大學有30個碩士班，包含商船、智慧航運國際、航管、運輸、輪機、食科、養殖、生科、海生所、食安所、海洋生物科技及環境生態永續、環漁、海洋環境、地球所、海資所、環態所、機械、造船、應用聲學所、河工、電機、資工、通訊、光電與材料科技、應經所、教研所、海文所、應英所、海法所、海洋政策。各系所皆有相關領域之產業支持，尤其海洋相關之畢業生均有特定的就業職場與管道，學生極具競爭力與就業力。
112,公立,一般大學,0012,國立臺灣海洋大學,在職,碩士班,292,1,220,0,75.60,海洋大學有13個碩專班，包含商船、航管、運輸、輪機、食科、食安所、環漁、海洋環境、河工、電機、資工、教研所、海法所，其中航管系有2組1班，包含航運管理組、企業管理組、國際物流班。碩士在職專班各系所招生的要對象是想要在工作表現能更進一步的在職人士，教育重點主依據學生在職之經驗，加強海洋、結構、水環或大地工程、海洋教育、培育海洋科學、環境監測及資訊應用的科技人才領域、培養航運業、港埠與航政方面之經營與管理專業人才之專業知識，以厚植資訊系統與理論之基礎、強化資訊科技能力、協助企業開發資訊前瞻技術以及經營管理等能力，培養具有人文與科技素養之商船專業學術研究人才及海事產業之高階領導人才，使其能成為更專精之專業人才。將理論應用與實務技能相互結合，以利學生具特色的就業競爭力。
112,公立,一般大學,0012,國立臺灣海洋大學,日間,博士班,54,0,51,10,95.31,海洋大學有19個博士班，包含航管、輪機、食科、養殖、生科、海生所、海洋生物科技、環漁、海洋環境、地球所、海洋資源與環境變遷、機械、造船、河工、海洋工程科技、電機、資工、光電與材料科技、海法所。海大校園最具國際化，已發展成為一所以專業及海洋為最大特色的「社會上不可或缺的學校」，及以學生為主體並具人文關懷的「令人感動的學校」，朝「國際級的海洋頂尖大學」邁進。
112,公立,一般大學,0013,國立中正大學,日間,學士班(含四技),1586,1,1572,41,99.20,本校各學系的學士班以培養學生具有競爭力、人文關懷及團隊合作精神之優秀人才為教育目標。重視考生高中教育階段的多元表現，配合大學多元入學方案及教育部高教政策，以落實多元入學、高中均質、區域均衡及照顧弱勢學生的招生理念，學生依個人志願選擇有興趣學系就讀，同時兼顧學系適性選才之目的。為善盡大學社會責任，落實照顧弱勢政策，本校大學申請入學設置「嘉星招生」，以簡化甄試流程的方式，以提高弱勢學生入學機會。本校以培育具未來競爭力的一流人才之角度來招攬學生，入學後培養其對事務追求卓越的態度、鼓勵其成就大事。本校與成功、中山、中興大學組成臺灣綜合大學系統，增廣學生學習領域，共享學習資源。為與國際接軌，積極與許多國際名校締結姊妹校進行學術交流、交換學生及雙聯學制。另本校崇尚學風自由及尊重多元價值，鼓勵學生大學生活不僅是為習得專業知識或就業能力，亦應具豐富生命的涵養及強化追求幸福的動能。
112,公立,一般大學,0013,國立中正大學,日間,碩士班,1235,1,1148,28,93.19,本校博士班旨在培育具有精湛專業知識與深厚人文素養，並且能夠面對與解決問題的人才。本校訓練博士生具備嚴謹的分析能力，能進行獨立學術研究，亦能從事跨領域學習，並具備學術倫理觀念與全球視野。碩士班旨在培養具有獨立思考與判斷能力以探究真理的學術研究人才。本校除了繼續強化前瞻製造系統、高齡社會、毒品防治等頂尖的研究團隊外，亦全力促成人文社會與理工科技的跨域合作，落實人文社會與理工科技相輔相成的理念，並鼓勵兼具實用價值的研究。積極從事產官學合作計畫，加強與雲嘉南地區政府部門或研究法人之間的合作。此外，本校視研究生為未來的年輕同事，給予精實訓練，並強化其獨立從事研究及發表學術論文的能力。本校研究資源豐富，設備先進充實，與國內關鍵領頭產業密切合作，執行多項大型產學合作研發計畫。多年來培育理論與實務兼備的實力型科技人才，深獲產業界及學術界的青睞與極高評價。
112,公立,一般大學,0013,國立中正大學,在職,碩士班,488,0,432,4,88.62,本校碩專班皆以深入淺出的教學方法，搭配產官學、軍公教、媒體等學者專家CEO等菁英專題講座，提供在職學習及經驗交流之機會，除可強化本職學能及研究能力外，亦能拓展綿密的人際脈絡，是公、私部門在職人員良好的進修管道；另設有數位專班，提供便利與多元的學習方式。各專班均有其特色，有以當代文學、建築、歷史、民俗與宗教相互參照，建立台灣文化共同體意識，推廣本土文化教育；有提供在地關懷之勞工與人力資源議題、具全球視野之全球治理、國際關係、溝通談判與衝突管理、策略管理與問題解決、國家安全與政策、大數據分析、財務理論、經濟分析、企業管理、決策管理、醫療資訊、創業經營、企業暨國際經貿法學、智慧財產權法學及財稅法學等課程。另著重教育行政專業領導之養成，以擴展教育工作者的國際教育知能；並訓練從各角度進行科際整合，找尋犯罪根源，期能培育高級犯罪防治人才，為國家研擬整合性的犯罪防治策略。
112,公立,一般大學,0013,國立中正大學,日間,博士班,95,1,77,13,84.11,本校博士班旨在培育具有精湛專業知識與深厚人文素養，並且能夠面對與解決問題的人才。本校訓練博士生具備嚴謹的分析能力，能進行獨立學術研究，亦能從事跨領域學習，並具備學術倫理觀念與全球視野。碩士班旨在培養具有獨立思考與判斷能力以探究真理的學術研究人才。本校除了繼續強化前瞻製造系統、高齡社會、毒品防治等頂尖的研究團隊外，亦全力促成人文社會與理工科技的跨域合作，落實人文社會與理工科技相輔相成的理念，並鼓勵兼具實用價值的研究。積極從事產官學合作計畫，加強與雲嘉南地區政府部門或研究法人之間的合作。此外，本校視研究生為未來的年輕同事，給予精實訓練，並強化其獨立從事研究及發表學術論文的能力。本校研究資源豐富，設備先進充實，與國內關鍵領頭產業密切合作，執行多項大型產學合作研發計畫。多年來培育理論與實務兼備的實力型科技人才，深獲產業界及學術界的青睞與極高評價。
